# ==============================================================================
# Signal samples
# ==============================================================================

# H125
# ------------------------------------------------------------------------------

PowhegPy8_NNLOPS_ggH125     mc16_13TeV.343981.PowhegPythia8EvtGen_NNLOPS_nnlo_30_ggH125_gamgam
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA200_ma300 	 312668
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA200_ma300 	 312669
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA200_ma500 	 312670
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA200_ma500 	 312671
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA600_ma100 	 312672
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA600_ma100 	 312673
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA600_ma300 	 312674
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA600_ma300 	 312675
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA600_ma500 	 312676
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA600_ma500 	 312677
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA900_ma250 	 312678
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA900_ma250 	 312679
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA1000_ma350 	 312680
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA1000_ma350 	 312681
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA1600_ma100 	 312682
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA1600_ma100 	 312683
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA1600_ma300 	 312684
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA1600_ma300 	 312685
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA1600_ma500 	 312686
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA1600_ma500 	 312687
MGPy8_2HDMa_bb_monoHyy_tb03_sp035_mA600_ma100 	 312688
MGPy8_2HDMa_ggF_monoHyy_tb03_sp035_mA600_ma100 	 312689
MGPy8_2HDMa_bb_monoHyy_tb03_sp035_mA600_ma300 	 312690
MGPy8_2HDMa_ggF_monoHyy_tb03_sp035_mA600_ma300 	 312691
MGPy8_2HDMa_bb_monoHyy_tb03_sp035_mA600_ma500 	 312692
MGPy8_2HDMa_ggF_monoHyy_tb03_sp035_mA600_ma500 	 312693
MGPy8_2HDMa_bb_monoHyy_tb5_sp035_mA600_ma100 	 312694
MGPy8_2HDMa_ggF_monoHyy_tb5_sp035_mA600_ma100 	 312695
MGPy8_2HDMa_bb_monoHyy_tb5_sp035_mA600_ma300 	 312696
MGPy8_2HDMa_ggF_monoHyy_tb5_sp035_mA600_ma300 	 312697
MGPy8_2HDMa_bb_monoHyy_tb5_sp035_mA600_ma500 	 312698
MGPy8_2HDMa_ggF_monoHyy_tb5_sp035_mA600_ma500 	 312699
MGPy8_2HDMa_bb_monoHyy_tb10_sp035_mA600_ma100 	 312700
MGPy8_2HDMa_ggF_monoHyy_tb10_sp035_mA600_ma100 	 312701
MGPy8_2HDMa_bb_monoHyy_tb10_sp035_mA600_ma300 	 312702
MGPy8_2HDMa_ggF_monoHyy_tb10_sp035_mA600_ma300 	 312703
MGPy8_2HDMa_bb_monoHyy_tb10_sp035_mA600_ma500 	 312704
MGPy8_2HDMa_ggF_monoHyy_tb10_sp035_mA600_ma500 	 312705
MGPy8_2HDMa_bb_monoHyy_tb03_sp07_mA300_ma250 	 312706
MGPy8_2HDMa_ggF_monoHyy_tb03_sp07_mA300_ma250 	 312707
MGPy8_2HDMa_bb_monoHyy_tb03_sp07_mA600_ma250 	 312708
MGPy8_2HDMa_ggF_monoHyy_tb03_sp07_mA600_ma250 	 312709
MGPy8_2HDMa_bb_monoHyy_tb03_sp07_mA900_ma250 	 312710
MGPy8_2HDMa_ggF_monoHyy_tb03_sp07_mA900_ma250 	 312711
MGPy8_2HDMa_bb_monoHyy_tb03_sp07_mA1600_ma250 	 312712
MGPy8_2HDMa_ggF_monoHyy_tb03_sp07_mA1600_ma250 	 312713
MGPy8_2HDMa_bb_monoHyy_tb1_sp07_mA300_ma250 	 312714
MGPy8_2HDMa_ggF_monoHyy_tb1_sp07_mA300_ma250 	 312715
MGPy8_2HDMa_bb_monoHyy_tb1_sp07_mA600_ma250 	 312716
MGPy8_2HDMa_ggF_monoHyy_tb1_sp07_mA600_ma250 	 312717
MGPy8_2HDMa_bb_monoHyy_tb1_sp07_mA900_ma250 	 312718
MGPy8_2HDMa_ggF_monoHyy_tb1_sp07_mA900_ma250 	 312719
MGPy8_2HDMa_bb_monoHyy_tb1_sp07_mA1600_ma250 	 312720
MGPy8_2HDMa_ggF_monoHyy_tb1_sp07_mA1600_ma250 	 312721
MGPy8_2HDMa_bb_monoHyy_tb5_sp07_mA300_ma250 	 312722
MGPy8_2HDMa_ggF_monoHyy_tb5_sp07_mA300_ma250 	 312723
MGPy8_2HDMa_bb_monoHyy_tb5_sp07_mA600_ma250 	 312724
MGPy8_2HDMa_ggF_monoHyy_tb5_sp07_mA600_ma250 	 312725
MGPy8_2HDMa_bb_monoHyy_tb5_sp07_mA900_ma250 	 312726
MGPy8_2HDMa_ggF_monoHyy_tb5_sp07_mA900_ma250 	 312727
MGPy8_2HDMa_bb_monoHyy_tb5_sp07_mA1600_ma250 	 312728
MGPy8_2HDMa_ggF_monoHyy_tb5_sp07_mA1600_ma250 	 312729
MGPy8_2HDMa_bb_monoHyy_tb10_sp07_mA300_ma250 	 312730
MGPy8_2HDMa_ggF_monoHyy_tb10_sp07_mA300_ma250 	 312731
MGPy8_2HDMa_bb_monoHyy_tb10_sp07_mA600_ma250 	 312732
MGPy8_2HDMa_ggF_monoHyy_tb10_sp07_mA600_ma250 	 312733
MGPy8_2HDMa_bb_monoHyy_tb10_sp07_mA900_ma250 	 312734
MGPy8_2HDMa_ggF_monoHyy_tb10_sp07_mA900_ma250 	 312735
MGPy8_2HDMa_bb_monoHyy_tb10_sp07_mA1600_ma250 	 312736
MGPy8_2HDMa_ggF_monoHyy_tb10_sp07_mA1600_ma250 	 312737
MGPy8_2HDMa_bb_monoHyy_tb1_sp01_mA600_ma200 	 312738
MGPy8_2HDMa_ggF_monoHyy_tb1_sp01_mA600_ma200 	 312739
MGPy8_2HDMa_bb_monoHyy_tb1_sp01_mA1000_ma350 	 312740
MGPy8_2HDMa_ggF_monoHyy_tb1_sp01_mA1000_ma350 	 312741
MGPy8_2HDMa_bb_monoHyy_tb1_sp035_mA600_ma200 	 312742
MGPy8_2HDMa_ggF_monoHyy_tb1_sp035_mA600_ma200 	 312743
MGPy8_2HDMa_bb_monoHyy_tb1_sp07_mA600_ma200 	 312744
MGPy8_2HDMa_ggF_monoHyy_tb1_sp07_mA600_ma200 	 312745
MGPy8_2HDMa_bb_monoHyy_tb1_sp07_mA1000_ma350 	 312746
MGPy8_2HDMa_ggF_monoHyy_tb1_sp07_mA1000_ma350 	 312747
MGPy8_2HDMa_bb_monoHyy_tb1_sp09_mA600_ma200 	 312748
MGPy8_2HDMa_ggF_monoHyy_tb1_sp09_mA600_ma200 	 312749
MGPy8_2HDMa_bb_monoHyy_tb1_sp09_mA1000_ma350 	 312750
MGPy8_2HDMa_ggF_monoHyy_tb1_sp09_mA1000_ma350 	 312751

# B->bH (H + HF)
# ------------------------------------------------------------------------------

MGPy8_ZBhb800LH01K05 309105
MGPy8_ZBhb900LH01K01 309106
MGPy8_ZBhb900LH01K05 309107
MGPy8_ZBhb900LH01K10 309108
MGPy8_ZBhb1000LH01K0 309109
MGPy8_ZBhb1200LH01K0 309110
MGPy8_ZBhb1400LH01K0 309111
MGPy8_ZBhb1600LH01K0 309112

# yybb
# ------------------------------------------------------------------------------

PowhegPy8_HHbbyy_cHHH01d0	     600021
PowhegPy8_HHbbyy_cHHH10d0	     600022
MGPy8_hh_bbyy_vbf_l1cvv1cv1	     503004
MGPy8_hh_bbyy_vbf_l1cvv0cv1	     503005
MGPy8_hh_bbyy_vbf_l1cvv0p5cv1	     503006
MGPy8_hh_bbyy_vbf_l1cvv1p5cv1	     503007
MGPy8_hh_bbyy_vbf_l1cvv2cv1	     503008
MGPy8_hh_bbyy_vbf_l1cvv3cv1	     503009
MGPy8_hh_bbyy_vbf_l0cvv1cv1	     503010
MGPy8_hh_bbyy_vbf_l2cvv1cv1	     503011
MGPy8_hh_bbyy_vbf_l10cvv1cv1	     503012
MGPy8_hh_bbyy_vbf_l1cvv1cv0p5	     503013
MGPy8_hh_bbyy_vbf_l1cvv1cv1p5	     503014
MGPy8_hh_bbyy_vbf_l0cvv0cv1	     503015
MGH7EG_hh_bbyy_vbf_l1cvv1cv1	     506978
MGH7EG_hh_bbyy_vbf_l1cvv0cv1	     506979
MGH7EG_hh_bbyy_vbf_l10cvv1cv1   506980
MGPy8EG_hh_bbyy_vbf_novhh_l5mcvv1cv0p5	508689
PowhegH7_HHbbyy_cHHH01d0	     600051
PowhegH7_HHbbyy_cHHH10d0	     600052
MGH7_X251tohh_bbyy                   450527
MGH7_X260tohh_bbyy                   450528
MGH7_X280tohh_bbyy                   450529
MGH7_X300tohh_bbyy                   450530
MGH7_X325tohh_bbyy                   450531
MGH7_X350tohh_bbyy                   450532
MGH7_X400tohh_bbyy                   450533
MGH7_X450tohh_bbyy                   450534
MGH7_X500tohh_bbyy                   450535
MGH7_X550tohh_bbyy                   450536
MGH7_X600tohh_bbyy                   450537
MGH7_X700tohh_bbyy                   450538
MGH7_X800tohh_bbyy                   450539
MGH7_X900tohh_bbyy                   450540
MGH7_X1000tohh_bbyy                  450541
MGH7_X2000tohh_bbyy                  450542
MGH7_X3000tohh_bbyy                  450543

MGH7_X270tohh_bbyy 451892
MGH7_X290tohh_bbyy 451893
MGH7_X3125tohh_bbyy 451894
MGH7_X3375tohh_bbyy 451895
MGH7_X375tohh_bbyy 451896
MGH7_X425tohh_bbyy 451897
MGH7_X475tohh_bbyy 451898

MGPy8_X280tohh_bbyy                  450517
MGPy8_X500tohh_bbyy                  450518
MGPy8_X1000tohh_bbyy                 450519

PhPy8EG_VBF251_hh_bbyy               450498
PhPy8EG_VBF260_hh_bbyy               450499
PhPy8EG_VBF280_hh_bbyy               450500
PhPy8EG_VBF300_hh_bbyy               450501
PhPy8EG_VBF325_hh_bbyy               450502
PhPy8EG_VBF350_hh_bbyy               450503
PhPy8EG_VBF400_hh_bbyy               450504
PhPy8EG_VBF450_hh_bbyy               450505
PhPy8EG_VBF500_hh_bbyy               450506
PhPy8EG_VBF550_hh_bbyy               450507
PhPy8EG_VBF600_hh_bbyy               450508
PhPy8EG_VBF700_hh_bbyy               450509
PhPy8EG_VBF800_hh_bbyy               450510
PhPy8EG_VBF900_hh_bbyy               450511
PhPy8EG_VBF1000_hh_bbyy              450512

# yyWW
# ------------------------------------------------------------------------------

MGPy8_sm_lnugamgamjj_qcd2_13TeV 343363
aMCnloHpp_Xhh_m260_yyWW_llvv    345901
aMCnloHppXhh_m300_yyWW_llvv     345902
aMCnloHppXhh_m400_yyWW_llvv     345903
aMCnloHppXhh_m500_yyWW_llvv     345904
aMCnloHpp_UEEE5_CTEQ6L1_CT10ME_hh_yyWW_llvv  345905

# tcH
# ------------------------------------------------------------------------------

aMCnloPy8_Q2cHgamgambWmln   410804
aMCnloPy8_Q2cHgamgambWpln   410805
aMCnloPy8_Q2cHgamgambWmqq   410806
aMCnloPy8_Q2cHgamgambWpqq   410807

# VLQ
# ------------------------------------------------------------------------------

MGPy8_Tp800_S4_aa	311410
MGPy8_Tp800_S6_aa	311411
MGPy8_Tp1000_S4_aa	311412
MGPy8_Tp1000_S8_aa	311413
MGPy8_Tp1200_S4_aa	311414
MGPy8_Tp1200_S8_aa	311415
MGPy8_Tp1200_S10_aa	311416


# ==============================================================================
# Background samples
# ==============================================================================

# Diphoton Sherpa 2.2 NLO
# ------------------------------------------------------------------------------
Sherpa2_diphoton_myy_0_50       364350
Sherpa2_diphoton_myy_50_90      364351
Sherpa2_diphoton_myy_90_175     364352
Sherpa2_diphoton_myy_175_2000   364353
Sherpa2_diphoton_myy_1400_2000  346599
Sherpa2_diphoton_myy_2000_ECMS  364354


# 2DP20
# ------------------------------------------------------------------------------
Pythia8_2DP20_Mass_0_55      364423
Pythia8_2DP20_Mass_55_100    302520
Pythia8_2DP20_Mass_100_160   302521
Pythia8_2DP20_Mass_160_250   302522
Pythia8_2DP20_Mass_250_400   302523
Pythia8_2DP20_Mass_400_650   302524
Pythia8_2DP20_Mass_650_1000  302525
Pythia8_2DP20_Mass_1000_1500 302526
Pythia8_2DP20_Mass_1500_2000 302527
Pythia8_2DP20_Mass_2000_2500 302528
Pythia8_2DP20_Mass_2500_3000 302529
Pythia8_2DP20_Mass_3000_3500 302530
Pythia8_2DP20_Mass_3500_4000 302531
Pythia8_2DP20_Mass_4000_4500 302532
Pythia8_2DP20_Mass_4500_5000 302533
Pythia8_2DP20_Mass_5000_inf  302534

# 2DP50
# ------------------------------------------------------------------------------
Sherpa_2DP50_DirectPhotonFilter 407013


# special 2DP
# ------------------------------------------------------------------------------
Pythia8_1Hard1BremDP40 344008




# Sherpa diphoton background
# ------------------------------------------------------------------------------

Sherpa_2DP20_myy_0_55           303727
Sherpa_2DP20_myy_55_100         303728
Sherpa_2DP20_myy_100_160        303729
Sherpa_2DP20_myy_160_250        303730
Sherpa_2DP20_myy_250_400        303731
Sherpa_2DP20_myy_400_650        303732
Sherpa_2DP20_myy_650_1000       303733
Sherpa_2DP20_myy_1000_1500      303734
Sherpa_2DP20_myy_1500_2000      303735
Sherpa_2DP20_myy_2000_2500      303736
Sherpa_2DP20_myy_2500_3000      303737
Sherpa_2DP20_myy_3000_3500      303738
Sherpa_2DP20_myy_3500_4000      303739
Sherpa_2DP20_myy_4000_4500      303740
Sherpa_2DP20_myy_4500_5000      303741
Sherpa_2DP20_myy_5000_inf       303742
Sherpa_2DP20_myy_100_160_3jets  303751


# Sherpa diphoton background fast
# ------------------------------------------------------------------------------

Sherpa_2DP20_myy_80_90_3jets    345059
Sherpa_2DP20_myy_90_100_3jets   344236
Sherpa_2DP20_myy_100_165_3jets  341939
Sherpa_2DP20_myy_165_200_3jets  344421

# Sherpa diphoton background for low mass boosted resonance search
# ------------------------------------------------------------------------------

Sherpa2_diphotonBoosted_myy_0_90  364397

# Four photon samples
# ------------------------------------------------------------------------------
Sh_228_yyyy	700009

# Gamma jets Pythia
# ------------------------------------------------------------------------------

Pythia8_gammajet_DP8_17         423099
Pythia8_gammajet_DP17_35        423100
Pythia8_gammajet_DP35_50        423101
Pythia8_gammajet_DP50_70        423102
Pythia8_gammajet_DP70_140       423103
Pythia8_gammajet_DP140_280      423104
Pythia8_gammajet_DP280_500      423105
Pythia8_gammajet_DP500_800      423106
Pythia8_gammajet_DP800_1000     423107
Pythia8_gammajet_DP1000_1500    423108
Pythia8_gammajet_DP1500_2000    423109
Pythia8_gammajet_DP2000_2500    423110
Pythia8_gammajet_DP2500_3000    423111
Pythia8_gammajet_DP3000_inf     423112

# Gamma jets Sherpa LO
# ------------------------------------------------------------------------------

Sherpa_SinglePhotonPt15_35_QCUT5_BFilter      343283
Sherpa_SinglePhotonPt15_35_QCUT5_CFilterBVeto 343281
Sherpa_SinglePhotonPt15_35_QCUT5_CVetoBVeto   343279
Sherpa_SinglePhotonPt35_70_BFilter            361041
Sherpa_SinglePhotonPt35_70_CFilterBVeto       361040
Sherpa_SinglePhotonPt35_70_CVetoBVeto         361039
Sherpa_SinglePhotonPt70_140_BFilter           361044
Sherpa_SinglePhotonPt70_140_CFilterBVeto      361043
Sherpa_SinglePhotonPt70_140_CVetoBVeto        361042
Sherpa_SinglePhotonPt140_280_BFilter          361047
Sherpa_SinglePhotonPt140_280_CFilterBVeto     361046
Sherpa_SinglePhotonPt140_280_CVetoBVeto       361045
Sherpa_SinglePhotonPt280_500_BFilter          361050
Sherpa_SinglePhotonPt280_500_CFilterBVeto     361049
Sherpa_SinglePhotonPt280_500_CVetoBVeto       361048
Sherpa_SinglePhotonPt500_1000_BFilter         361053
Sherpa_SinglePhotonPt500_1000_CFilterBVeto    361052
Sherpa_SinglePhotonPt500_1000_CVetoBVeto      361051
Sherpa_SinglePhotonPt1000_2000_BFilter        361056
Sherpa_SinglePhotonPt1000_2000_CFilterBVeto   361055
Sherpa_SinglePhotonPt1000_2000_CVetoBVeto     361054
Sherpa_SinglePhotonPt2000_4000_BFilter        361059
Sherpa_SinglePhotonPt2000_4000_CFilterBVeto   361058
Sherpa_SinglePhotonPt2000_4000_CVetoBVeto     361057
Sherpa_SinglePhotonPt4000_BFilter             361062
Sherpa_SinglePhotonPt4000_CFilterBVeto        361061
Sherpa_SinglePhotonPt4000_CVetoBVeto          361060


# Gamma jets Sherpa NLO
# ------------------------------------------------------------------------------
Sherpa_222_SinglePhoton_pty_17_35             364541
Sherpa_222_SinglePhoton_pty_35_70             364542
Sherpa_222_SinglePhoton_pty_70_140            364543
Sherpa_222_SinglePhoton_pty_140_280           364544
Sherpa_222_SinglePhoton_pty_280_500	      364545
Sherpa_222_SinglePhoton_pty_500_1000          364546
Sherpa_222_SinglePhoton_pty_1000_E_CMS        364547


# Dijet Pythia JF
# ------------------------------------------------------------------------------

Pythia8_perf_JF17 423300
Pythia8_perf_JF23 423301
Pythia8_perf_JF35 423302
Pythia8_perf_JF50 423303


# ttgamgam
# ------------------------------------------------------------------------------

MGPy8_ttgammagamma_noallhad  345868
MGPy8_ttgammagamma_allhad    345869


# bbgamgam, ttgamgam at high mass > 145 GeV (ATLMCPROD-6922)
# ------------------------------------------------------------------------------

MGPy8_bbgamgam	346401
MGPy8_ttgamgam	346402


# ttgam background
# ------------------------------------------------------------------------------

MGPy8_ttgamma_noallhad       410082
MGPy8_ttgamma_allhad         410087
MGPy8_ttgamma_nonallhadronic 410389
MGPy8_ttgamma_lowpt_noallhad 345867


# tt
# ------------------------------------------------------------------------------
Sherpa_tt_sigleLeptonP   410250
Sherpa_tt_dilepton       410252





# Wgam background
# ------------------------------------------------------------------------------

Sherpa_enugammaPt10_35      301887
Sherpa_enugammaPt35_70      301890
Sherpa_enugammaPt70_140     301891
Sherpa_enugammaPt140        301892

Sherpa_munugammaPt10_35     301888
Sherpa_munugammaPt35_70     301893
Sherpa_munugammaPt70_140    301894
Sherpa_munugammaPt140       301895

Sherpa_nunugammaPt35_70     301908
Sherpa_nunugammaPt70_140    301909
Sherpa_nunugammaPt140       301910

Sherpa_taunugammaPt10_35    301889
Sherpa_taunugammaPt35_70    301896
Sherpa_taunugammaPt70_140   301897
Sherpa_taunugammaPt140      301898

# Wgamgam background (old LO, superseded by the new LO samples)
# ------------------------------------------------------------------------------

Sherpa_enugammagammaPt17GeVmyy80GeV   343311
Sherpa_munugammagammaPt17GeVmyy80GeV  343312
Sherpa_taunugammagammaPt17GeVmyy80GeV 343313


# Zgam background
# ------------------------------------------------------------------------------

Sherpa_eegammaPt10_35        301535
Sherpa_eegammaPt35_70        301899
Sherpa_eegammaPt70_140       301900
Sherpa_eegammaPt140          301901

Sherpa_mumugammaPt10_35      301536
Sherpa_mumugammaPt35_70      301902
Sherpa_mumugammaPt70_140     301903
Sherpa_mumugammaPt140        301904

Sherpa_tautaugammaPt10_35   304776
Sherpa_tautaugammaPt35_70   301905
Sherpa_tautaugammaPt70_140  301906
Sherpa_tautaugammaPt140     301907

# Zgamgam background (old LO, superseded by the new LO samples)
# ------------------------------------------------------------------------------

Sherpa_ZeegammagammaPt17GeVmyy80GeV     343314
Sherpa_ZmumugammagammaPt17GeVmyy80GeV   343315
Sherpa_ZtautaugammagammaPt17GeVmyy80GeV 343316
Sherpa_ZnunugammagammaPt17GeVmyy80GeV   343317

# Zgamma background fast
# ------------------------------------------------------------------------------
Sherpa_eegammaM175_250   343834
Sherpa_eegammaM250_400   343835
Sherpa_eegammaM400_650   343836
Sherpa_eegammaM650_1000  343837
Sherpa_eegammaM1000_1500 343838
Sherpa_eegammaM1500_2000 343839
Sherpa_eegammaM2000_2500 343840
Sherpa_eegammaM2500_3000 343841
Sherpa_eegammaM3000      343842

Sherpa_mumugammaM1000_1500 343847
Sherpa_mumugammaM1500_2000 343848
Sherpa_mumugammaM175_250   343843
Sherpa_mumugammaM2000_2500 343849
Sherpa_mumugammaM2500_3000 343850
Sherpa_mumugammaM250_400   343844
Sherpa_mumugammaM3000      343851
Sherpa_mumugammaM400_650   343845
Sherpa_mumugammaM650_1000  343846

# Vgamma Sherpa 2.2
# ------------------------------------------------------------------------------

Sherpa2_eegamma_pty_7_15        364500
Sherpa2_eegamma_pty_15_35       364501
Sherpa2_eegamma_pty_35_70       364502
Sherpa2_eegamma_pty_70_140      364503
Sherpa2_eegamma_pty_140         364504

Sherpa2_mumugamma_pty_7_15      364505
Sherpa2_mumugamma_pty_15_35     364506
Sherpa2_mumugamma_pty_35_70     364507
Sherpa2_mumugamma_pty_70_140    364508
Sherpa2_mumugamma_pty_140       364509

Sherpa2_tautaugamma_pty_7_15    364510
Sherpa2_tautaugamma_pty_15_35   364511
Sherpa2_tautaugamma_pty_35_70   364512
Sherpa2_tautaugamma_pty_70_140  364513
Sherpa2_tautaugamma_pty_140     364514

Sherpa2_nunugamma_pty_35_70     364517
Sherpa2_nunugamma_pty_70_140    364518
Sherpa2_nunugamma_pty_140       364519


Sherpa2_enugamma_pty_7_15       364521
Sherpa2_enugamma_pty_15_35      364522
Sherpa2_enugamma_pty_35_70      364523
Sherpa2_enugamma_pty_70_140     364524
Sherpa2_enugamma_pty_140        364525

Sherpa2_munugamma_pty_7_15      364526
Sherpa2_munugamma_pty_15_35     364527
Sherpa2_munugamma_pty_35_70     364528
Sherpa2_munugamma_pty_70_140    364529
Sherpa2_munugamma_pty_140       364530

Sherpa2_taunugamma_pty_7_15     364531
Sherpa2_taunugamma_pty_15_35    364532
Sherpa2_taunugamma_pty_35_70    364533
Sherpa2_taunugamma_pty_70_140   364534
Sherpa2_taunugamma_pty_140      364535

# Vgammagamma Sherpa 2.2.4 (attem NLO, failed)
# ------------------------------------------------------------------------------

Sherpa224_eegammagamma_pty2_9_17		364881
Sherpa224_eegammagamma_pty_17_myy_0_80		364882
Sherpa224_eegammagamma_pty_17_myy_80		364883
Sherpa224_mumugammagamma_pty2_9_17		364884
Sherpa224_mumugammagamma_pty_17_myy_0_80	364885
Sherpa224_mumugammagamma_pty_17_myy_80		364886
Sherpa224_tautaugammagamma_pty2_9_17		364887
Sherpa224_tautaugammagamma_pty_17_myy_0_80	364888
Sherpa224_tautaugammagamma_pty_17_myy_80	364889
Sherpa224_nunugammagamma_pty2_9_17		364890
Sherpa224_nunugammagamma_pty_17_myy_0_80	364891
Sherpa224_nunugammagamma_pty_17_myy_80		364892
Sherpa224_enugammagamma_pty2_9_17		364893
Sherpa224_enugammagamma_pty_17_myy_0_80		364894
Sherpa224_enugammagamma_pty_17_myy_80		364895
Sherpa224_munugammagamma_pty2_9_17		364896
Sherpa224_munugammagamma_pty_17_myy_0_80	364897
Sherpa224_munugammagamma_pty_17_myy_80		364898
Sherpa224_taunugammagamma_pty2_9_17		364899
Sherpa224_taunugammagamma_pty_17_myy_0_80	364900
Sherpa224_taunugammagamma_pty_17_myy_80		364901


# Vgammagamma Sherpa 2.2 (with non-effective filter, NLO, myy > 80 GeV pty > 17 GeV)
# ----------------------------------------------------------------------------------
Sherpa2_eegammagamma_pty_17_myy_80		364550
Sherpa2_mumugammagamma_pty_17_myy80             364555
Sherpa2_tautaugammagamma_pty_17_myy_80	        364560
Sherpa2_nunugammagamma_pty_17_myy_80		364565
Sherpa2_enugammagamma_pty_17_myy_80		364570
Sherpa2_munugammagamma_pty_17_myy_80		364575
Sherpa2_taunugammagamma_pty_17_myy_80	        364580


# Vgammagamma Sherpa 2.2 (with non-effective filter (much larger), NLO, slice leading photon pT, pT>7 GeV)
# ------------------------------------------------------------------------------
Sherpa_222_eegammagamma_pty_35_70		 364552
Sherpa_222_eegammagamma_pty_70_140		 364553
Sherpa_222_eegammagamma_pty_140_E_CMS		 364554
Sherpa_222_mumugammagamma_pty_35_70		 364557
Sherpa_222_mumugammagamma_pty_70_140		 364558
Sherpa_222_mumugammagamma_pty_140_E_CMS		 364559
Sherpa_222_tautaugammagamma_pty_35_70		 364562
Sherpa_222_tautaugammagamma_pty_70_140		 364563
Sherpa_222_tautaugammagamma_pty_140_E_CMS	 364564
Sherpa_222_nunugammagamma_pty_35_70		 364567
Sherpa_222_nunugammagamma_pty_70_140		 364568
Sherpa_222_nunugammagamma_pty_140_E_CMS		 364569
Sherpa_222_enugammagamma_pty_35_70		 364572
Sherpa_222_enugammagamma_pty_70_140		 364573
Sherpa_222_enugammagamma_pty_140_E_CMS		 364574
Sherpa_222_munugammagamma_pty_35_70		 364577
Sherpa_222_munugammagamma_pty_70_140		 364578
Sherpa_222_munugammagamma_pty_140_E_CMS		 364579
Sherpa_222_taunugammagamma_pty_35_70		 364582
Sherpa_222_taunugammagamma_pty_70_140		 364583
Sherpa_222_taunugammagamma_pty_140_E_CMS	 364584


# Vgammagamma Sherpa 2.2 LO
# ------------------------------------------------------------------------------
Sherpa_224_eegammagamma_LO_pty2_9_17		         364860
Sherpa_224_eegammagamma_LO_pty_17_myy_0_80		 364861
Sherpa_224_eegammagamma_LO_pty_17_myy_80		 364862
Sherpa_224_mumugammagamma_LO_pty2_9_17		         364863
Sherpa_224_mumugammagamma_LO_pty_17_myy_0_80		 364864
Sherpa_224_mumugammagamma_LO_pty_17_myy_80		 364865
Sherpa_224_tautaugammagamma_LO_pty2_9_17		 364866
Sherpa_224_tautaugammagamma_LO_pty_17_myy_0_80		 364867
Sherpa_224_tautaugammagamma_LO_pty_17_myy_80		 364868
Sherpa_224_nunugammagamma_LO_pty2_9_17		         364869
Sherpa_224_nunugammagamma_LO_pty_17_myy_0_80		 364870
Sherpa_224_nunugammagamma_LO_pty_17_myy_80		 364871
Sherpa_224_enugammagamma_LO_pty2_9_17		         364872
Sherpa_224_enugammagamma_LO_pty_17_myy_0_80		 364873
Sherpa_224_enugammagamma_LO_pty_17_myy_80		 364874
Sherpa_224_munugammagamma_LO_pty2_9_17		         364875
Sherpa_224_munugammagamma_LO_pty_17_myy_0_80		 364876
Sherpa_224_munugammagamma_LO_pty_17_myy_80		 364877
Sherpa_224_taunugammagamma_LO_pty2_9_17		         364878
Sherpa_224_taunugammagamma_LO_pty_17_myy_0_80		 364879
Sherpa_224_taunugammagamma_LO_pty_17_myy_80              364880

# Vgammagamma Sherpa 2.2.10 NLO
# ------------------------------------------------------------------------------
Sh_2210_eegammagamma_myy_90_200              700248
Sh_2210_mumugammagamma_myy_90_200              700249
Sh_2210_tautaugammagamma_myy_90_200	              700250

# WWyy 2 lepton
# ------------------------------------------------------------------------------
MGPy8_AU2_M8LO_N23LOME_lvlvyy_Myy80     345930
MGPy8_AU2_M8LO_N23LOME_lvlvyy_Myy0_80   346024


# Zee background
# ------------------------------------------------------------------------------

PowhegPy8_Zee                            361106

Sherpa_Zee_MAXHTPTV0_70_CVetoBVeto       364114
Sherpa_Zee_MAXHTPTV0_70_CFilterBVeto     364115
Sherpa_Zee_MAXHTPTV0_70_BFilter          364116

Sherpa_Zee_MAXHTPTV70_140_CVetoBVeto     364117
Sherpa_Zee_MAXHTPTV70_140_CFilterBVeto   364118
Sherpa_Zee_MAXHTPTV70_140_BFilter        364119

Sherpa_Zee_MAXHTPTV140_280_CVetoBVeto    364120
Sherpa_Zee_MAXHTPTV140_280_CFilterBVeto  364121
